wavelength,patch1,patch2,patch3,patch4,patch5,patch6,patch7,patch8,patch9,patch10,patch11,patch12,patch13,patch14,patch15,patch16,patch17,patch18,patch19,patch20,patch21,patch22,patch23,patch24,patch25,patch26,patch27,patch28,patch29,patch30,patch31,patch32,patch33,patch34,patch35,patch36,patch37,patch38,patch39,patch40,patch41,patch42,patch43,patch44,patch45,patch46,patch47,patch48,patch49,patch50,patch51,patch52,patch53,patch54,patch55,patch56,patch57,patch58,patch59,patch60,patch61,patch62,patch63,patch64,patch65,patch66,patch67,patch68,patch69,patch70,patch71,patch72,patch73,patch74,patch75,patch76,patch77,patch78,patch79,patch80,patch81,patch82,patch83,patch84,patch85,patch86,patch87,patch88,patch89,patch90,patch91,patch92,patch93,patch94,patch95,patch96,patch97,patch98,patch99,patch100,patch101,patch102,patch103,patch104,patch105,patch106,patch107,patch108,patch109,patch110,patch111,patch112,patch113,patch114,patch115,patch116,patch117,patch118,patch119,patch120,patch121,patch122,patch123,patch124,patch125,patch126,patch127,patch128,patch129,patch130,patch131,patch132,patch133,patch134,patch135,patch136,patch137,patch138,patch139,patch140,patch141,patch142,patch143,patch144,patch145,patch146,patch147,patch148,patch149,patch150,patch151,patch152,patch153,patch154,patch155,patch156,patch157,patch158,patch159,patch160,patch161,patch162,patch163,patch164,patch165,patch166,patch167,patch168,patch169,patch170,patch171,patch172,patch173,patch174,patch175,patch176,patch177,patch178,patch179,patch180,patch181,patch182,patch183,patch184,patch185,patch186,patch187,patch188,patch189,patch190
730.0,0.4546,0.0853,0.7979,0.1995,0.6065,0.4188,0.2893,0.1881,0.1074,0.062,0.0362,0.4764,0.4732,0.4611,0.2806,0.1124,0.7997,0.4236,0.0979,0.8378,0.5826,0.579,0.5642,0.9237,0.8641,0.6769,0.4826,0.7195,0.8442,0.7454,0.8294,0.7324,0.8465,0.7043,0.6467,0.3821,0.699,0.7258,0.5368,0.489,0.7976,0.8245,0.8336,0.9701,0.2497,0.299,0.2858,0.8424,0.9333,0.7326,0.4775,0.2928,0.6552,0.9171,0.604,0.3783,0.689,0.094,0.66,0.409,0.5302,0.729,0.931,0.6639,0.903,0.333,0.8963,0.5685,0.8479,0.7075,0.501,0.881,0.407,0.6269,0.6125,0.1666,0.8006,0.6534,0.88,0.3012,0.8321,0.3739,0.0743,0.1026,0.8164,0.7681,0.5048,0.5037,0.468,0.5736,0.3643,0.1494,0.1705,0.4701,0.273,0.1098,0.0793,0.0849,0.2506,0.918,0.6101,0.0532,0.0711,0.076,0.3685,0.189,0.4757,0.5644,0.0787,0.5195,0.0469,0.7014,0.7715,0.964,0.1819,0.2022,0.4606,0.3598,0.1227,0.8861,0.2389,0.3676,0.0495,0.2986,1.0563,0.3129,0.079,0.9703,0.225,0.9953,0.0802,0.236,0.0292,0.1093,0.9427,0.8715,0.2586,0.3794,0.6992,0.5419,0.1221,0.139,0.0692,0.0438,0.346,0.7739,0.4188,0.2036,0.423,0.166,0.3529,0.1749,0.1329,0.778,0.556,0.3802,0.5617,0.5121,0.7076,0.8893,0.8933,0.8503,0.4125,0.4953,0.6684,0.1745,0.7635,0.523,0.8658,0.7648,0.8884,0.7733,0.2266,0.6786,0.751,0.6812,0.301,0.9103,0.8268,0.8475,0.6784,0.8002,0.8443,0.9145,0.8045,0.7806,0.7218,0.8219,0.7337,0.7185
735.0,0.497730894,0.084823089,0.796206319,0.1995,0.606721228,0.418540228,0.287826571,0.187479651,0.107087254,0.061573461,0.036394897,0.478173669,0.477546567,0.462531707,0.281039377,0.112444763,0.800998007,0.334958314,0.100203526,0.83820056,0.580147347,0.58014042,0.571638273,0.920134406,0.859277911,0.679120894,0.488370712,0.718464118,0.843992188,0.752411903,0.830517382,0.729219627,0.843122117,0.728945656,0.673896998,0.381150988,0.698993539,0.721649194,0.53495283,0.487201621,0.796533995,0.825891188,0.832114623,0.962131245,0.24723244,0.29613413,0.285556107,0.83707705,0.937765601,0.730233144,0.476310138,0.293644566,0.653913742,0.915278301,0.604000004,0.379491276,0.693668303,0.093889754,0.657684487,0.41097312,0.530698022,0.729386571,0.934260349,0.6629449,0.909875057,0.332499622,0.893768849,0.564385707,0.846746482,0.733147978,0.500938045,0.878633061,0.409263619,0.647326065,0.609564543,0.165298696,0.809641609,0.66965759,0.891750944,0.344502819,0.880017505,0.373462033,0.074415475,0.102775077,0.878317778,0.837652287,0.541410653,0.541771809,0.532780148,0.640883039,0.385970167,0.161458796,0.187011973,0.492674318,0.29251808,0.108893136,0.078344982,0.084904609,0.249234808,0.925232045,0.63931548,0.053206794,0.071001086,0.077000115,0.401238654,0.19150023,0.514481764,0.597062805,0.077794453,0.578046124,0.053312932,0.724988759,0.784616505,0.951597667,0.192234421,0.20019789,0.463763223,0.39285415,0.136781913,0.892274771,0.237460931,0.366997434,0.0525057,0.330107278,1.046457522,0.34613186,0.081453056,0.95851688,0.228499861,0.993432469,0.083702084,0.241940403,0.034002987,0.127520096,0.934150664,0.86904174,0.291860816,0.421854557,0.724792268,0.547491074,0.12680241,0.14149969,0.071351088,0.044003962,0.351999452,0.791539733,0.444188491,0.215354275,0.452491173,0.174198794,0.36580018,0.193866986,0.138867538,0.785954699,0.597902759,0.388916751,0.562663494,0.51202023,0.710876973,0.89371812,0.894084356,0.864199233,0.435603504,0.518482109,0.677773585,0.184009172,0.765776578,0.542519783,0.870454247,0.768173186,0.890680433,0.775767503,0.225097076,0.678517664,0.753000293,0.676859777,0.301993058,0.908590625,0.828249768,0.846441297,0.686376741,0.800143437,0.842986844,0.911879948,0.800288287,0.793019223,0.738484619,0.81680184,0.732596132,0.715024273
740.0,0.541,0.0844,0.7945,0.1995,0.6071,0.4184,0.2865,0.1869,0.1068,0.0612,0.0366,0.4799,0.4818,0.4639,0.2815,0.1125,0.8019,0.2488,0.1025,0.8385,0.5777,0.581,0.5792,0.9166,0.8558,0.6814,0.4941,0.7173,0.8436,0.7595,0.8315,0.7261,0.8411,0.7546,0.7023,0.3802,0.6988,0.7187,0.5331,0.4861,0.7956,0.8271,0.8306,0.9544,0.2451,0.2937,0.2852,0.8319,0.9434,0.7289,0.4752,0.2945,0.6533,0.9142,0.604,0.3809,0.698,0.0938,0.6563,0.413,0.5312,0.73,0.937,0.6618,0.9168,0.332,0.8911,0.561,0.8453,0.759,0.5007,0.8769,0.4118,0.6679,0.6073,0.1641,0.8189,0.6856,0.9048,0.3878,0.917,0.3728,0.0745,0.1029,0.941,0.891,0.5788,0.5804,0.5975,0.7062,0.4075,0.1733,0.2033,0.5148,0.3118,0.108,0.0774,0.0849,0.2478,0.9335,0.6695,0.0532,0.0709,0.078,0.4345,0.194,0.5531,0.6299,0.0769,0.634,0.0597,0.7498,0.798,0.9389,0.2026,0.1982,0.4667,0.4264,0.1508,0.8997,0.2359,0.3664,0.0555,0.3616,1.0366,0.3794,0.0839,0.9464,0.232,0.9924,0.0872,0.2478,0.0388,0.1456,0.9255,0.867,0.3251,0.4643,0.7514,0.5534,0.1315,0.144,0.0735,0.0442,0.358,0.8101,0.4692,0.2271,0.4826,0.1823,0.3785,0.2128,0.1448,0.7944,0.64,0.3978,0.5638,0.5127,0.715,0.8987,0.8958,0.8792,0.4584,0.5417,0.687,0.1935,0.7682,0.562,0.8757,0.7726,0.8937,0.7786,0.2236,0.6786,0.755,0.6735,0.303,0.9077,0.8296,0.8454,0.6945,0.8003,0.8419,0.9102,0.7973,0.8061,0.7561,0.8116,0.7319,0.7119
745.0,0.584223774,0.083957104,0.792798315,0.1995,0.607421134,0.418216013,0.28511941,0.186305406,0.10650339,0.06080698,0.036801392,0.481643581,0.486087169,0.465291417,0.281952864,0.112551407,0.802946659,0.154996921,0.104798988,0.838836418,0.575250702,0.581962133,0.586717209,0.913054135,0.851827717,0.683657884,0.499844243,0.716182877,0.843275313,0.766560499,0.832531854,0.722958043,0.83858013,0.779899628,0.730282385,0.379249737,0.698674921,0.715308826,0.531249249,0.484742636,0.794617642,0.828375422,0.829096098,0.946581087,0.242843694,0.291106358,0.284884995,0.826669205,0.948606726,0.727187617,0.474060617,0.29535147,0.652439823,0.912849251,0.603999999,0.382229467,0.702453974,0.09370274,0.654573843,0.415007316,0.531700532,0.730530434,0.940698173,0.66072466,0.923706843,0.331500101,0.88848169,0.557345782,0.843960882,0.7847803,0.500526594,0.874934439,0.41423723,0.688421762,0.604788837,0.162863434,0.82808009,0.701654683,0.917450729,0.431098952,0.936856138,0.372223358,0.074595833,0.103043245,1.003425831,0.927024244,0.615927197,0.618841478,0.662238624,0.766259739,0.429077858,0.185213903,0.219661412,0.537081401,0.331161685,0.10710179,0.076451293,0.084898764,0.246390831,0.941392397,0.699348766,0.053198177,0.07079971,0.078999968,0.467588809,0.196499936,0.591772773,0.662677413,0.076001432,0.688189376,0.06609513,0.77418072,0.811287611,0.926311932,0.212954893,0.19620055,0.469719073,0.459784136,0.16483854,0.906671416,0.234383987,0.36580068,0.058498203,0.39309743,1.026748036,0.4126564,0.086349107,0.934406885,0.235500039,0.99106153,0.090699372,0.253688382,0.04359881,0.163721946,0.916886781,0.864805442,0.358346,0.506748377,0.777651288,0.559193968,0.136199284,0.146500088,0.075649682,0.044398923,0.364000155,0.828332022,0.494340432,0.238848652,0.512500215,0.190435024,0.391270272,0.231743991,0.150744677,0.802667851,0.682031956,0.406623873,0.564873337,0.513101939,0.718815257,0.903476803,0.897174876,0.893805168,0.481302051,0.564905459,0.696279455,0.202997137,0.770569878,0.581494092,0.88073069,0.776643475,0.896450027,0.781299458,0.222100768,0.67862209,0.756999921,0.669779286,0.304001881,0.906509361,0.83098658,0.844352326,0.702570342,0.800378592,0.840730229,0.908175221,0.793861914,0.818943027,0.773383631,0.806436367,0.731054495,0.708646495
750.0,0.6274,0.0835,0.7911,0.1995,0.6077,0.418,0.2837,0.1857,0.1062,0.0604,0.037,0.4834,0.4904,0.4667,0.2824,0.1126,0.8041,0.074,0.1071,0.8392,0.5728,0.583,0.5942,0.9095,0.8475,0.6859,0.5056,0.7151,0.843,0.7736,0.8336,0.7198,0.8357,0.8049,0.7579,0.3783,0.6986,0.7116,0.5294,0.4832,0.7936,0.8297,0.8276,0.9387,0.2405,0.2884,0.2846,0.8214,0.9535,0.7252,0.4729,0.2962,0.6514,0.9113,0.604,0.3835,0.707,0.0936,0.6526,0.417,0.5322,0.731,0.944,0.6597,0.9306,0.331,0.8859,0.5535,0.8427,0.8105,0.5004,0.8728,0.4166,0.7089,0.6021,0.1616,0.8372,0.7178,0.9296,0.4744,0.945,0.3717,0.0747,0.1032,1.0656,0.947,0.6528,0.6571,0.727,0.821,0.4507,0.1972,0.2361,0.5595,0.3506,0.1062,0.0755,0.0849,0.245,0.949,0.7289,0.0532,0.0707,0.08,0.5005,0.199,0.6305,0.6954,0.0751,0.737,0.0725,0.7982,0.8245,0.9138,0.2233,0.1942,0.4728,0.493,0.1789,0.9133,0.2329,0.3652,0.0615,0.4246,1.0169,0.4459,0.0888,0.9225,0.239,0.9895,0.0942,0.2596,0.0484,0.1819,0.9083,0.8625,0.3916,0.5492,0.8036,0.5649,0.1409,0.149,0.0778,0.0446,0.37,0.8463,0.5196,0.2506,0.5422,0.1986,0.4041,0.2507,0.1567,0.8108,0.724,0.4154,0.5659,0.5133,0.7224,0.9081,0.8983,0.9081,0.5043,0.5881,0.7056,0.2125,0.7729,0.601,0.8856,0.7804,0.899,0.7839,0.2206,0.6786,0.759,0.6658,0.305,0.9051,0.8324,0.8433,0.7106,0.8004,0.8395,0.9059,0.7901,0.8316,0.7904,0.8013,0.7301,0.7053
755.0,0.670591944,0.083048094,0.789400456,0.1995,0.607994228,0.417795639,0.282294785,0.18509854,0.105899083,0.059998134,0.037199614,0.48515177,0.494703594,0.468102362,0.282849215,0.112649616,0.805214608,0.021391817,0.109400295,0.839553709,0.570349811,0.584010381,0.601695122,0.905948885,0.843302244,0.688147828,0.511351625,0.714004648,0.842706726,0.780647056,0.834654968,0.716647835,0.832951352,0.830005063,0.78564428,0.377350071,0.698506837,0.708007332,0.527550203,0.481724964,0.792595207,0.831006735,0.826101058,0.930841733,0.238188422,0.28573505,0.284304079,0.816144862,0.958506565,0.723312757,0.471747126,0.297049595,0.650425611,0.909823062,0.604,0.38479188,0.711512798,0.093499255,0.650716513,0.418997975,0.532699854,0.731491683,0.945569576,0.658656878,0.937498091,0.330499973,0.88330495,0.549724406,0.841410619,0.836240885,0.500256377,0.870727134,0.418989667,0.729393512,0.599476086,0.160346421,0.846341515,0.73391324,0.94165981,0.517700383,0.948551628,0.371157232,0.074801141,0.10335185,1.127858781,0.953796241,0.689758574,0.695420044,0.791754123,0.870126881,0.472307011,0.209161907,0.252513102,0.581871175,0.370012424,0.105299524,0.07454966,0.084900337,0.243602458,0.956710187,0.758553961,0.053200497,0.070600079,0.081000009,0.533470192,0.201500018,0.669209004,0.728141343,0.074199623,0.776597897,0.07890176,0.822345883,0.837739226,0.901259962,0.233648459,0.192199855,0.475858602,0.526271611,0.192954009,0.920052179,0.231404283,0.364599815,0.06450057,0.456100886,1.00705052,0.47914779,0.091250265,0.910561309,0.242499989,0.988019717,0.097700192,0.265503398,0.053200446,0.200060542,0.899703504,0.860234998,0.424851429,0.591650565,0.829654388,0.570637631,0.145600217,0.151499975,0.079950094,0.044800298,0.375999956,0.864361553,0.544818896,0.262350425,0.571967542,0.206754639,0.41690894,0.269652082,0.162651633,0.818980916,0.765989547,0.424193052,0.566943599,0.513572149,0.726068073,0.912778722,0.899515799,0.922505571,0.527265066,0.611298318,0.714905833,0.222000897,0.775244528,0.620501781,0.890527616,0.784260272,0.901622475,0.786536372,0.219099795,0.678593975,0.761000022,0.661915351,0.305999482,0.903770304,0.833803679,0.842249368,0.718644257,0.800442201,0.838291791,0.903716093,0.786456446,0.844323412,0.807511047,0.796153647,0.729185193,0.701987498
760.0,0.7138,0.0826,0.7877,0.1995,0.6083,0.4176,0.2809,0.1845,0.1056,0.0596,0.0374,0.4869,0.499,0.4695,0.2833,0.1127,0.8063,1.08420217249e-18,0.1117,0.8399,0.5679,0.585,0.6092,0.9024,0.8392,0.6904,0.5171,0.7129,0.8424,0.7877,0.8357,0.7135,0.8303,0.8552,0.8135,0.3764,0.6984,0.7045,0.5257,0.4803,0.7916,0.8323,0.8246,0.923,0.2359,0.2831,0.284,0.8109,0.9636,0.7215,0.4706,0.2979,0.6495,0.9084,0.604,0.3861,0.716,0.0934,0.6489,0.421,0.5332,0.732,0.947,0.6576,0.9444,0.33,0.8807,0.546,0.8401,0.862,0.5001,0.8687,0.4214,0.7499,0.5969,0.1591,0.8555,0.75,0.9544,0.561,0.9499,0.3706,0.0749,0.1035,1.1902,0.954,0.7268,0.7338,0.8565,0.911,0.4939,0.2211,0.2689,0.6042,0.3894,0.1044,0.0736,0.0849,0.2422,0.9645,0.7883,0.0532,0.0705,0.082,0.5665,0.204,0.7079,0.7609,0.0733,0.809,0.0853,0.8466,0.851,0.8887,0.244,0.1902,0.4789,0.5596,0.207,0.9269,0.2299,0.364,0.0675,0.4876,0.9972,0.5124,0.0937,0.8986,0.246,0.9866,0.1012,0.2714,0.058,0.2182,0.8911,0.858,0.4581,0.6341,0.8558,0.5764,0.1503,0.154,0.0821,0.045,0.382,0.8825,0.57,0.2741,0.6018,0.2149,0.4297,0.2886,0.1686,0.8272,0.808,0.433,0.568,0.5139,0.7298,0.9175,0.9008,0.937,0.5502,0.6345,0.7242,0.2315,0.7776,0.64,0.8955,0.7882,0.9043,0.7892,0.2176,0.6786,0.763,0.6581,0.307,0.9025,0.8352,0.8412,0.7267,0.8005,0.8371,0.9016,0.7829,0.8571,0.8247,0.791,0.7283,0.6987
765.0,0.757003306,0.082150624,0.785999849,0.1995,0.608601927,0.417401451,0.27950171,0.183900481,0.105300303,0.059200608,0.037600131,0.488649403,0.503298767,0.470899205,0.283750263,0.112750128,0.807395108,3.46944695195e-18,0.113999895,0.840248762,0.565450062,0.58599652,0.616701694,0.898850367,0.835065659,0.692650732,0.522849438,0.711798459,0.842097761,0.794751011,0.836748337,0.710350711,0.827616041,0.880366546,0.841320855,0.375449976,0.698297722,0.700963986,0.523849933,0.478858262,0.790601591,0.833597743,0.823099649,0.915152679,0.233603736,0.280454831,0.283698645,0.805651676,0.968664734,0.719662309,0.46945095,0.298750136,0.64855809,0.906958932,0.604,0.387402737,0.720495643,0.093300247,0.647061057,0.423000686,0.533700049,0.732502779,0.950021774,0.65654772,0.951300652,0.329500009,0.878098366,0.542258339,0.838796479,0.887753361,0.499947876,0.866657562,0.423803511,0.770402372,0.594307857,0.157851162,0.864652931,0.766095256,0.967943016,0.604299833,0.950146715,0.370047601,0.074999618,0.10364938,1.252516433,0.953774285,0.763816432,0.772161939,0.921248215,0.940783132,0.515497288,0.233045225,0.285294616,0.626541997,0.408795091,0.103500154,0.072650108,0.084899888,0.240799196,0.972263633,0.818017441,0.053199836,0.070399974,0.082999997,0.599512133,0.206499994,0.746596381,0.793653341,0.072400121,0.8365863,0.09169924,0.870819869,0.864253784,0.876146831,0.254350594,0.188200047,0.481947071,0.592911606,0.221048312,0.933716337,0.228398603,0.363400061,0.070499779,0.519099631,0.987349832,0.545650921,0.096149904,0.886646393,0.249500004,0.985160045,0.104699928,0.277298781,0.062799802,0.23634531,0.882498869,0.855754957,0.491349388,0.676549763,0.881916857,0.582154263,0.15499992,0.156500009,0.084249966,0.045199899,0.388000016,0.900613732,0.595192678,0.285849836,0.631612813,0.223048241,0.442496704,0.30754913,0.174549387,0.835406576,0.850004162,0.44180248,0.569052147,0.514209302,0.733510824,0.922207215,0.902061453,0.951465597,0.573144212,0.657700635,0.73349797,0.240999656,0.779951842,0.659499342,0.9004576,0.792113464,0.906959265,0.791854594,0.216100067,0.678602008,0.764999993,0.654261327,0.308000175,0.901209851,0.836598767,0.84015021,0.734751987,0.8005526,0.835902723,0.899461213,0.779314298,0.869859317,0.841863927,0.785848811,0.727404915,0.695404102
770.0,0.8002,0.0817,0.7843,0.1995,0.6089,0.4172,0.2781,0.1833,0.105,0.0588,0.0378,0.4904,0.5076,0.4723,0.2842,0.1128,0.8085,-1.73472347598e-18,0.1163,0.8406,0.563,0.587,0.6242,0.8953,0.8309,0.6949,0.5286,0.7107,0.8418,0.8018,0.8378,0.7072,0.8249,0.9055,0.8691,0.3745,0.6982,0.6974,0.522,0.4774,0.7896,0.8349,0.8216,0.9073,0.2313,0.2778,0.2834,0.8004,0.9737,0.7178,0.4683,0.2996,0.6476,0.9055,0.604,0.3887,0.725,0.0932,0.6452,0.425,0.5342,0.733,0.954,0.6555,0.9582,0.329,0.8755,0.5385,0.8375,0.9135,0.4998,0.8646,0.4262,0.7909,0.5917,0.1566,0.8738,0.7822,0.9792,0.6476,0.9499,0.3695,0.0751,0.1038,1.3148,0.954,0.8008,0.8105,0.986,0.96,0.5371,0.245,0.3017,0.6489,0.4282,0.1026,0.0717,0.0849,0.2394,0.98,0.8477,0.0532,0.0703,0.084,0.6325,0.209,0.7853,0.8264,0.0715,0.86,0.0981,0.895,0.8775,0.8636,0.2647,0.1862,0.485,0.6262,0.2351,0.9405,0.2269,0.3628,0.0735,0.5506,0.9775,0.5789,0.0986,0.8747,0.253,0.9837,0.1082,0.2832,0.0676,0.2545,0.8739,0.8535,0.5246,0.719,0.908,0.5879,0.1597,0.159,0.0864,0.0454,0.394,0.9187,0.6204,0.2976,0.6614,0.2312,0.4553,0.3265,0.1805,0.8436,0.892,0.4506,0.5701,0.5145,0.7372,0.9269,0.9033,0.9659,0.5961,0.6809,0.7428,0.2505,0.7823,0.679,0.9054,0.796,0.9096,0.7945,0.2146,0.6786,0.767,0.6504,0.309,0.8999,0.838,0.8391,0.7428,0.8006,0.8347,0.8973,0.7757,0.8826,0.859,0.7807,0.7265,0.6921
775.0,0.843395897,0.08124939,0.78260015,0.1995,0.609198069,0.416998551,0.276698324,0.182699525,0.104699701,0.058399408,0.037999866,0.492150606,0.511901276,0.473700805,0.284649735,0.112849872,0.809604918,0.0,0.118600114,0.84095124,0.560549939,0.588003504,0.631698222,0.891749639,0.826734651,0.697149259,0.534350587,0.709601532,0.841502236,0.808848953,0.838851671,0.704049302,0.822184167,0.930631509,0.896876296,0.373550023,0.698102277,0.693836296,0.520150066,0.475941838,0.788598417,0.836202271,0.820100348,0.899447412,0.228996409,0.27514535,0.283101349,0.795148367,0.978734957,0.715937817,0.467149059,0.300449862,0.646641957,0.904041125,0.604,0.389997226,0.729504466,0.093099754,0.643339069,0.426999301,0.534699951,0.733497214,0.957730079,0.654452266,0.965099329,0.328499991,0.872901614,0.534741891,0.8362035,0.939246237,0.499652121,0.862542509,0.428596409,0.811397369,0.58909228,0.155348874,0.882946943,0.798305152,0.984247459,0.690900218,0.949653282,0.368952384,0.075200384,0.103950623,1.377080134,0.954225722,0.837780228,0.848835571,1.050752322,0.969799558,0.558703186,0.256955805,0.318106694,0.671259186,0.447605886,0.101699851,0.070749897,0.084900112,0.238000785,0.987735929,0.877379933,0.053200164,0.070200026,0.085000003,0.665485048,0.211500007,0.824004408,0.859146085,0.070599885,0.879551831,0.104500987,0.919177859,0.89074598,0.85105299,0.275049306,0.184199955,0.488053004,0.659485639,0.249152145,0.947283184,0.225401361,0.362199939,0.07650026,0.582100464,0.967650161,0.612148841,0.101050107,0.862753415,0.256499996,0.982240014,0.111700082,0.289101324,0.072400263,0.272656241,0.865301087,0.851245095,0.557850789,0.761450301,0.934081087,0.593645567,0.16440009,0.161499991,0.088550038,0.045600103,0.399999983,0.936785141,0.645608615,0.309350192,0.691184655,0.239352025,0.468103688,0.345451097,0.1864507,0.851793163,0.933994975,0.459397318,0.571147837,0.514790677,0.740888956,0.931592637,0.904538483,0.98033344,0.619056752,0.704099272,0.752102134,0.2600004,0.784648135,0.698500738,0.910342231,0.79988627,0.912240626,0.797145344,0.213099935,0.678597992,0.769000007,0.646538938,0.309999823,0.898590205,0.839401241,0.838049791,0.750847925,0.800647399,0.833497292,0.895138894,0.772085966,0.895340128,0.876134915,0.775551158,0.725595109,0.688795975
780.0,0.8866,0.0808,0.7809,0.1995,0.6095,0.4168,0.2753,0.1821,0.1044,0.058,0.0382,0.4939,0.5162,0.4751,0.2851,0.1129,0.8107,-6.50521303491e-19,0.1209,0.8413,0.5581,0.589,0.6392,0.8882,0.8226,0.6994,0.5401,0.7085,0.8412,0.8159,0.8399,0.7009,0.8195,0.9558,0.9247,0.3726,0.698,0.6903,0.5183,0.4745,0.7876,0.8375,0.8186,0.8916,0.2267,0.2725,0.2828,0.7899,0.9838,0.7141,0.466,0.3013,0.6457,0.9026,0.604,0.3913,0.734,0.093,0.6415,0.429,0.5352,0.734,0.96,0.6534,0.972,0.328,0.8703,0.531,0.8349,0.965,0.4995,0.8605,0.431,0.8319,0.5865,0.1541,0.8921,0.8144,0.9792,0.7342,0.9499,0.3684,0.0753,0.1041,1.4394,0.954,0.8748,0.8872,1.1155,0.9714,0.5803,0.2689,0.3345,0.6936,0.467,0.1008,0.0698,0.0849,0.2366,0.9955,0.9071,0.0532,0.0701,0.086,0.6985,0.214,0.8627,0.8919,0.0697,0.8954,0.1109,0.9434,0.904,0.8385,0.2854,0.1822,0.4911,0.6928,0.2632,0.9541,0.2239,0.3616,0.0795,0.6136,0.9578,0.6454,0.1035,0.8508,0.26,0.9808,0.1152,0.295,0.0772,0.2908,0.8567,0.849,0.5911,0.8039,0.9602,0.5994,0.1691,0.164,0.0907,0.0458,0.406,0.9549,0.6708,0.3211,0.721,0.2475,0.4809,0.3644,0.1924,0.86,0.976,0.4682,0.5722,0.5151,0.7446,0.9363,0.9058,0.9948,0.642,0.7273,0.7614,0.2695,0.787,0.718,0.9153,0.8038,0.9149,0.7998,0.2116,0.6786,0.771,0.6427,0.311,0.8973,0.8408,0.837,0.7589,0.8007,0.8323,0.893,0.7685,0.9081,0.8933,0.7704,0.7247,0.6855
